unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
1967,object,train,0.020513100847,train,1646804.0,1638841.0,66044.0,0.020513100847
1765,object,fence,0.0205085099819,fence,2232883.0,1660707.0,78247.0,0.0205085099819
1213,object,washer,0.0204588980955,washer,211900.0,1193177.0,28170.0,0.0204588980955
1990,object,bird,0.0204558704563,bird,1030707.0,1678836.0,54315.0,0.0204558704563
2022,object,person,0.0204508616533,person,14523849.0,1624592.0,323631.0,0.0204508616533
368,object,skyscraper,0.0204357072318,skyscraper,1270392.0,1012189.0,45712.0,0.0204357072318
767,object,cabinet,0.0204289860369,cabinet,5304483.0,682181.0,119853.0,0.0204289860369
589,object,tent,0.0204159311979,tent,221716.0,724631.0,18934.0,0.0204159311979
937,object,sidewalk,0.0203482939168,sidewalk,4000805.0,967379.0,99078.0,0.0203482939168
25,object,chest of drawers,0.0203398421314,chest of drawers,472331.0,928766.0,27930.0,0.0203398421314
624,object,sky,0.0203227708631,sky,36622673.0,1175985.0,752873.0,0.0203227708631
1841,object,pottedplant,0.0203208783215,pottedplant,925877.0,1621250.0,50729.0,0.0203208783215
520,object,sky,0.02031533216,sky,36622673.0,1103918.0,751168.0,0.02031533216
1634,object,windowpane,0.0203061793692,windowpane,6123214.0,1590114.0,153511.0,0.0203061793692
2090,object,mountain,0.0202884099654,mountain,5469345.0,1629834.0,141167.0,0.0202884099654
1419,object,mountain,0.0202284507743,mountain,5469345.0,916473.0,126614.0,0.0202284507743
521,object,railing,0.0202163068988,railing,685286.0,686656.0,27186.0,0.0202163068988
226,object,sky,0.0202140468761,sky,36622673.0,1000396.0,745446.0,0.0202140468761
541,object,painting,0.0202127806352,painting,2207098.0,602770.0,55670.0,0.0202127806352
1955,object,building,0.0202036373322,building,35246027.0,1675969.0,731186.0,0.0202036373322
169,object,book,0.0202024452955,book,615007.0,912233.0,30243.0,0.0202024452955
2160,object,airplane,0.020193005756,airplane,1293178.0,1655039.0,58355.0,0.020193005756
2177,object,rock,0.0201867909337,rock,1615403.0,1677863.0,65165.0,0.0201867909337
1749,object,dog,0.0201713969238,dog,3793935.0,1455816.0,103801.0,0.0201713969238
348,object,tvmonitor,0.0201577087239,tvmonitor,1019561.0,726190.0,34495.0,0.0201577087239
126,object,water,0.0201560282809,water,5649040.0,936312.0,130112.0,0.0201560282809
195,object,lamp,0.0201416379802,lamp,593228.0,777976.0,27073.0,0.0201416379802
1654,object,cat,0.0201356979717,cat,4163987.0,1654106.0,114839.0,0.0201356979717
1180,object,person,0.020109109868,person,14523849.0,1625888.0,318355.0,0.020109109868
1491,object,fence,0.020085048644,fence,2232883.0,1688480.0,77210.0,0.020085048644
85,object,apparel,0.0200765473219,apparel,217035.0,736047.0,18758.0,0.0200765473219
1355,object,book,0.0200758827016,book,615007.0,1126642.0,34277.0,0.0200758827016
1753,object,stairs,0.0200713457042,stairs,416851.0,1626560.0,40207.0,0.0200713457042
474,object,flower,0.0200614420321,flower,591382.0,1288630.0,36974.0,0.0200614420321
1757,object,boat,0.0200214130188,boat,1245134.0,1300511.0,49967.0,0.0200214130188
779,object,path,0.0200064926252,path,505737.0,779360.0,25206.0,0.0200064926252
1521,object,work surface,0.0199909539507,work surface,487388.0,1014514.0,29436.0,0.0199909539507
1905,object,palm,0.0199859513411,palm,316229.0,1654238.0,38610.0,0.0199859513411
140,object,road,0.0199788778355,road,12902631.0,809657.0,268590.0,0.0199788778355
2004,object,shelf,0.0199579795048,shelf,1877362.0,1608222.0,68204.0,0.0199579795048
716,object,person,0.0199211373605,person,14523849.0,908182.0,301419.0,0.0199211373605
2102,object,sheep,0.0199166957676,sheep,811669.0,1644577.0,47965.0,0.0199166957676
283,object,swimming pool,0.0198732477126,swimming pool,200439.0,722942.0,17993.0,0.0198732477126
614,object,food,0.0198543857819,food,336693.0,856196.0,23223.0,0.0198543857819
155,object,floor,0.0198522673807,floor,20366901.0,951382.0,414978.0,0.0198522673807
382,object,bottle,0.0198457834776,bottle,940192.0,683583.0,31598.0,0.0198457834776
1506,object,pillow,0.0198160924157,pillow,437444.0,1085840.0,29599.0,0.0198160924157
1048,object,rock,0.0198037267968,rock,1615403.0,812612.0,47150.0,0.0198037267968
1667,object,person,0.0197548013178,person,14523849.0,1700404.0,314298.0,0.0197548013178
1511,object,bridge,0.0197257382206,bridge,432492.0,1401188.0,35471.0,0.0197257382206
213,object,motorbike,0.0197209926445,motorbike,1440771.0,787352.0,43091.0,0.0197209926445
658,object,rock,0.0196898014178,rock,1615403.0,848760.0,47582.0,0.0196898014178
869,object,airplane,0.0196833780691,airplane,1293178.0,688336.0,38250.0,0.0196833780691
468,object,water tower,0.0196752947099,water tower,32055.0,721431.0,14539.0,0.0196752947099
1664,object,gravestone,0.0196654443256,gravestone,47951.0,1667423.0,33083.0,0.0196654443256
853,object,bicycle,0.0196646322648,bicycle,1152271.0,747820.0,36644.0,0.0196646322648
96,object,swivel chair,0.0196618504489,swivel chair,309015.0,857107.0,22486.0,0.0196618504489
1912,object,plaything,0.0196203138516,plaything,385454.0,1613687.0,38469.0,0.0196203138516
1952,object,house,0.0195934792361,house,1833277.0,1671337.0,67348.0,0.0195934792361
1850,object,car,0.019592216755,car,5354795.0,1548713.0,132656.0,0.019592216755
1092,object,sand,0.0195907492199,sand,919844.0,847327.0,33955.0,0.0195907492199
619,object,flower,0.0195844403705,flower,591382.0,844615.0,27583.0,0.0195844403705
1083,object,sky,0.0195784941837,sky,36622673.0,1134785.0,725039.0,0.0195784941837
1538,object,train,0.0195747675775,train,1646804.0,1299763.0,56571.0,0.0195747675775
498,object,windowpane,0.0195478878511,windowpane,6123214.0,747195.0,131727.0,0.0195478878511
6,object,mountain,0.0195478040383,mountain,5469345.0,761496.0,119464.0,0.0195478040383
904,object,ceiling,0.0194701597498,ceiling,12114424.0,803733.0,246715.0,0.0194701597498
1839,object,horse,0.0194523855491,horse,1230680.0,1626057.0,54510.0,0.0194523855491
998,object,road,0.0194451389838,road,12902631.0,955852.0,264340.0,0.0194451389838
832,object,ball,0.0194238192686,ball,122639.0,1047526.0,22296.0,0.0194238192686
859,object,palm,0.0194098196046,palm,316229.0,861434.0,22423.0,0.0194098196046
1738,object,carousel,0.0194074713047,carousel,134810.0,1389668.0,29023.0,0.0194074713047
1783,object,ring,0.0193886479472,ring,65124.0,1652132.0,32662.0,0.0193886479472
597,object,fence,0.0193729957011,fence,2232883.0,862543.0,58828.0,0.0193729957011
2162,object,sea,0.0193600307579,sea,2272224.0,1683529.0,75129.0,0.0193600307579
1290,object,book,0.0193585028827,book,615007.0,1115193.0,32858.0,0.0193585028827
2020,object,cradle,0.0193574701998,cradle,157375.0,1624522.0,33838.0,0.0193574701998
1198,object,airplane,0.0193524824113,airplane,1293178.0,741473.0,38628.0,0.0193524824113
601,object,car,0.019341170324,car,5354795.0,740275.0,115649.0,0.019341170324
1544,object,sidewalk,0.0193073248408,sidewalk,4000805.0,1212373.0,98746.0,0.0193073248408
1159,object,bus,0.0193042088385,bus,1628191.0,790043.0,45798.0,0.0193042088385
1196,object,silver screen,0.0192843926181,silver screen,120430.0,866169.0,18666.0,0.0192843926181
